dpto,categoria,sku,descricao,gross_price,price,pagamento,frete,date,day,hour
perfumes,feminino,26341,Eau Tropicale Sisley Eau de Toilette - Perfume Fem,," 619,90                            ","10x de R$ 61,99",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,61083,Deluxe Juliana Paes Deo Parfum- Perfume Feminino 1,," 100,00","2x de R$ 50,00",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,16443,Mini Pink Ulric de Varens Eau de Parfum - Perfume ,"45,90"," 35,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,16501,Rumba Passion Ted Lapidus Eau de Toilette - Perfum,"377,90"," 249,90                            ","5x de R$ 49,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,56953,Quartz Rose Molyneux Eau de Parfum - Perfume Femin,"166,90"," 158,90","3x de R$ 52,97",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,41624,Éclat De Fleurs Lanvin Eau de Parfum – Perfume Fem,"240,90"," 176,90                            ","3x de R$ 58,97",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,36430,Gucci Guilty EAU Eau de Toilette - Perfume Feminin,," 558,90                            ","10x de R$ 55,89",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,20779,Eau du Soir Sisley Eau de Parfum - Perfume Feminin,," 1839,90                            ","10x de R$ 183,99",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,22891,Boucheron Pour Femme Eau de Toilette - Perfume Fem,," 402,90                            ","8x de R$ 50,36",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,8847,Eau du Soir Sisley Eau de Parfum - Perfume Feminin,," 1049,90                            ","10x de R$ 104,99",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,53898,Givenchy Very Irrésistible Eau de Parfum - Perfume,," 508,90                            ","10x de R$ 50,89",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,63915,Romantic Dream Paris Elysees Eau de Parfum - Perfu,"79,90"," 74,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,69047,Idylle Guerlain Eau de Parfum - Perfume Feminino 5,," 489,90                            ","9x de R$ 54,43",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,66893,Lichia e Pimenta Phebo Eau de Parfum - Perfume Fem,"188,90"," 148,90","2x de R$ 74,45",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,51920,Dream Shakira Eau de Toilette - Perfume Feminino 5,," 99,00",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,48732,Glam Giorgio Beverly Hills Eau de Parfum - Perfume,"140,00"," 94,00",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,70611,Authentic Woman Abercrombie & Fitch Eau de Parfum ,," 348,90                            ","6x de R$ 58,15",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,61107,Ibiza 24/7 Pool Party for Her Pacha Ibiza Eau de T,," 109,00","2x de R$ 54,50",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,14475,Iced by Café Eau de Toilette - Perfume Feminino 50,"157,90"," 134,90","2x de R$ 67,45",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,51275,Classic Paris New Brand Eau de Parfum - Perfume Fe,"74,90"," 64,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,64259,Pepe Jeans For Her Eau de Parfum - Perfume Feminin,"239,90"," 235,90                            ","4x de R$ 58,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,17145,Love Love Love Agatha Ruiz de La Prada Eau de Toil,," 80,00",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,52977,Parfum de Nuit New Brand Eau de Parfum - Perfume F,," 74,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,22897,Jaïpur Bracelet Boucheron Eau de Parfum - Perfume ,"607,90"," 578,90                            ","10x de R$ 57,89",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,45248,Dream Ana Hickmann Eau de Cologne - Perfume Femini,"99,90"," 79,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,50695,Cuba Copacabana Women Eau de Parfum - Perfume Femi,"48,90"," 46,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,21485,Ambre Gris Balmain Eau de Parfum - Perfume Feminin,"513,90"," 393,90                            ","7x de R$ 56,27",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,45284,Femme Rochas Eau de Toilette - Perfume Feminino 10,"461,90"," 372,90                            ","7x de R$ 53,27",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,45277,Eau de Rochas Eau de Toilette - Perfume Feminino 1,," 498,90                            ","9x de R$ 55,43",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,7957,Classique Marina de Bourbon Eau de Parfum - Perfum,," 304,90                            ","6x de R$ 50,82",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,7801,Éclat D'Arpège Lanvin Eau de Parfum - Perfume Femi,"240,90"," 228,90                            ","4x de R$ 57,23",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,9812,Jacomo For Her Eau de Parfum - Perfume Feminino 50,"313,90"," 239,90                            ","4x de R$ 59,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,69015,Aqua Allegoria Pera Granita Guerlain Eau de Toilet,," 334,90                            ","6x de R$ 55,82",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,69477,Kenzo World Power Eau de Parfum - Perfume Feminino,," 378,90                            ","7x de R$ 54,13",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,10159,Cabotine Gold Grès Eau de Toilette - Perfume Femin,"377,90"," 359,90                            ","7x de R$ 51,41",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,53056,Mademoiselle ROCHAS Eau de Toilette - Perfume Femi,," 408,90                            ","8x de R$ 51,11",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,70408,Angel Eau Croisière Mugler Eau de Toilette - Perfu,"428,90"," 299,90                            ","6x de R$ 49,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,32722,Emozione Salvatore Ferragamo Eau de Parfum - Perfu,"390,90"," 277,90                            ","5x de R$ 55,58",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,16440,Chic-Issime Ulric de Varens Eau de Parfum - Perfum,"99,90"," 78,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,48907,Mercedes-Benz Woman Eau de Parfum - Perfume Femini,," 417,90                            ","8x de R$ 52,24",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,69262,Eau My Secret Women'Secret Eau de Toilette - Perfu,"88,90"," 74,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,51933,24/7 Pacha Ibiza Her Eau de Toilette - Perfume Fem,," 109,90","2x de R$ 54,95",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,42343,White Musk Monotheme Eau de Toilette - Perfume Fem,"157,90"," 134,90","2x de R$ 67,45",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,51024,Rebel Love Agatha Ruiz de La Prada Eau de Toilette,," 80,00",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,50693,Cuba Carnaval Women Eau de Parfum - Perfume Femini,," 48,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,73333,Joy Intense Dior Eau de Parfum - Perfume Feminino ,," 598,00                            ","6x de R$ 99,67",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,44751,Candy Cancan New Brand Eau de Parfum - Perfume Fem,," 74,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,64146,My 5th Avenue Elizabeth Arden Eau de Parfum - Perf,"350,90"," 333,90                            ","6x de R$ 55,65",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,69618,Cutter Jeans Day Vizcaya Eau de Toilette - Perfume,"69,90"," 58,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,7939,Intenso by Café Eau de Toilette - Perfume Feminino,"115,90"," 85,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,26250,Lumière Rose Grès Eau de Parfum - Perfume Feminino,," 420,90                            ","8x de R$ 52,61",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,64265,Mini Crazy Ulric de Varens Eau de Parfum - Perfume,"45,90"," 34,90",,False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,68795,Woman Intense Ralph Lauren Eau de Parfum - Perfume,"398,90"," 299,90                            ","6x de R$ 49,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,8008,Red Door Elizabeth Arden Eau de Toilette - Perfume,"260,90"," 239,90                            ","4x de R$ 59,98",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,45257,Rêve d'Infini Lalique Eau de Parfum - Perfume Femi,"806,90"," 685,90                            ","10x de R$ 68,59",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,31900,Florever Agatha Ruiz de La Prada Eau de Toilette -,," 129,00","2x de R$ 64,50",False,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,8849,Soir de Lune Sisley Eau de Parfum - Perfume Femini,," 739,90                            ","10x de R$ 73,99",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,67770,Luna Sorbet Nina Ricci Eau de Toilette - Perfume F,," 428,90                            ","8x de R$ 53,61",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,8846,Eau du Soir Sisley Eau de Parfum - Perfume Feminin,," 739,90                            ","10x de R$ 73,99",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,45253,Orissima Ted Lapidus Eau de Parfum - Perfume Femin,," 404,90                            ","8x de R$ 50,61",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,67771,Bella Sorbet Nina Ricci Eau de Toilette - Perfume ,," 428,90                            ","8x de R$ 53,61",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,16502,Lapidus Woman Ted Lapidus Eau de Toilette - Perfum,," 188,90                            ","3x de R$ 62,97",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
perfumes,feminino,64827,Conjunto Bella Lips Nina Ricci Feminino - Eau de T,"428,90"," 378,90                            ","7x de R$ 54,13",True,2020-05-05 20:30:07.140249,05/05/20,20:30:07
